date,GOOG,AAPL,FB,IBM,AAL,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
04/03/2014,574.700012,94.706451,75.959999,156.54,39.09,341.829987,22.977518,4.19,68.807251,15.4856,29.781157,28.399807,35.41,32.290752,88.093224,77.75193,26.979862,74.941788,25.741705,54.307941,36.506287
05/03/2014,567.877502,95.870453,74.629997,156.31,38.99,343.179993,23.083525,4.16,69.10791,15.362322,29.66152,28.605598,35.029999,33.473598,87.995987,77.01162,28.691006,74.591415,25.988457,54.171585,36.567291
06/03/2014,566.087341,95.983078,73.860001,155.61,39.17,340.019989,22.977518,4.14,69.153481,15.182145,29.635893,28.597372,34.84,33.026539,88.031342,77.238655,29.188957,74.124245,25.891518,53.780685,36.515671
07/03/2014,568.474243,96.217773,74.82,157.44,38.881,339.040009,22.951014,4.17,68.789009,15.25801,29.738432,28.778471,34.18,32.411831,87.93409,77.574249,28.87208,73.783615,25.900328,54.044315,36.515671
08/03/2014,574.172913,96.968727,76.68,155.51,40.5,342.380005,22.836174,4.16,69.016808,15.4287,29.738432,28.679689,35.564999,31.741241,87.076492,75.284241,28.383179,73.559746,25.785767,54.244312,36.360806
09/03/2014,574.779541,92.875954,75.830002,153.66,39.14,339,22.924515,4.19,69.253685,15.314558,29.456436,28.786699,35.169998,30.092709,87.624641,75.165802,28.274538,73.910126,25.909147,54.27158,36.036995
10/03/2014,578.797485,92.106224,75.949997,154.68,38.47,345.950012,22.933355,4.15,69.754784,15.32407,29.593161,28.761995,35.985001,30.707417,86.961571,73.24099,29.116526,74.338348,25.882708,54.28067,36.210636
11/03/2014,582.875061,92.904121,77.260002,153.28,37.85,346.380005,23.057024,4.15,70.620354,15.238461,29.550434,28.934872,36.264999,31.135849,87.757271,74.228081,29.324759,74.805519,26.129461,54.46249,36.581379
12/03/2014,586.495117,92.33152,77.889999,153.81,38.23,342.339996,23.039362,4.13,69.727478,15.55236,28.653923,28.81962,36.345001,31.052025,86.439926,73.645706,29.098417,74.19236,25.909147,54.444309,36.44997
13/03/2014,577.832764,91.984192,76.669998,152.27,37.96,329.75,22.880344,4.08,69.918777,15.352606,28.507374,28.531509,35.299999,30.64222,86.103966,74.060249,28.961803,74.036636,25.759329,53.689777,36.19186
14/03/2014,579.911316,94.8097,77.43,153.95,38.58,331.329987,22.924515,4.08,69.709244,15.561873,28.697021,28.564438,35.060001,31.266241,85.591179,73.685188,29.426287,74.601143,25.944397,53.835228,36.2341
15/03/2014,578.170898,95.213348,77.919998,151.39,38.09,330.519989,22.986353,4.08,69.335678,15.761628,28.972868,28.687916,34.959999,32.281441,85.78569,72.727196,29.599335,73.598663,26.111832,54.326126,35.722572
16/03/2014,572.472229,95.42926,77.480003,153.56,37.65,331.190002,22.853844,3.96,69.035011,15.970898,28.679783,28.399807,34.619999,31.918203,84.680557,71.581581,30.61937,73.452698,25.935581,54.571579,35.417526
17/03/2014,569.966003,95.401093,74.580002,150.73,37.07,323.890015,22.898014,3.91,69.071465,15.923336,28.990114,28.556204,33.595001,31.219671,85.131447,71.897614,30.974564,73.228836,26.367401,54.489758,35.15942
18/03/2014,576.778564,94.678284,76.080002,149.77,37.98,327.76001,23.154202,3.81,69.536125,15.894796,29.059072,28.770233,33.875,28.285843,86.139351,72.421036,31.694054,74.542755,26.48196,54.53521,35.239189
19/03/2014,581.572205,95.354164,76.43,150.9,37.46,324,23.207209,3.82,69.463242,15.951868,29.17976,28.827862,34.544998,27.531429,85.829918,72.302544,31.439047,74.182632,26.746346,54.826118,35.356518
20/03/2014,586.047607,95.551292,77,147.36,38.05,325,23.349743,3.88,69.445023,16.208696,29.334921,28.943106,34.785,26.078485,85.41436,70.979149,31.839767,75.720406,26.949036,55.744282,35.539547
21/03/2014,592.820374,94.772141,77.910004,150.04,36.63,331.320007,23.421017,3.81,70.009918,16.123091,29.257343,29.198288,34.205002,25.780445,85.865265,70.663109,31.521009,75.214302,26.790411,55.553379,35.699104
22/03/2014,584.157959,94.866035,76.800003,149.92,35.58,324.5,23.233936,3.76,69.527008,16.199184,28.826324,29.222982,33.235001,25.519661,85.352486,69.379227,30.664898,74.124245,26.596525,55.371559,35.009247
23/03/2014,577.952087,96.34919,78.290001,152.64,35.33,323.630005,23.180481,3.69,68.880135,16.218208,28.636683,29.025425,33.439999,25.780445,84.901581,69.112587,30.382578,73.491615,26.48196,55.398842,34.708897
24/03/2014,584.774597,95.513741,78.540001,152.64,36.12,328.209991,23.1003,3.7,70.228569,16.341869,29.007357,29.140667,34.34,24.597599,84.715904,68.085464,30.956347,74.990425,26.711092,56.026096,35.347137
25/03/2014,571.915283,91.871544,77.220001,155.58,35.21,321.929993,22.76177,3.63,69.353905,16.027971,28.33497,28.877253,33.775002,23.899069,83.327873,66.47567,30.291498,72.722725,26.420275,54.680668,34.783981
26/03/2014,573.944153,94.575012,78.790001,157.25,35.93,323.209991,22.833036,3.6,69.691017,16.199184,28.593575,29.04188,34.91,23.144655,84.371124,66.86084,30.000057,73.053642,26.191147,55.053383,35.276741
27/03/2014,573.208191,93.974258,79,155.69,35.03,321.820007,22.645958,3.55,69.317467,16.180162,27.774649,29.000725,35.060001,24.197109,83.487,67.818802,30.64669,72.528069,26.235212,54.844299,35.323669
28/03/2014,574.202698,94.575012,79.040001,152.06,35.48,322.440002,22.824135,3.41,69.672798,16.218208,27.533279,29.008961,34.549999,23.498577,83.151024,66.96946,30.592043,71.944107,26.058954,54.762486,35.412842
29/03/2014,565.162415,93.101265,76.550003,153.39,34.39,317.459991,22.41433,3.35,69.353905,15.999428,28.007402,28.778471,33.185001,23.452009,82.09893,66.613937,29.70862,71.360153,25.688829,54.335224,35.013931
30/03/2014,566.962524,93.77713,77.080002,153.21,33.93,318.410004,22.3787,3.39,69.454132,16.056503,28.602201,28.786699,33.395,25.202993,82.487946,67.117615,29.799698,71.457466,25.60951,53.85017,34.938847
31/03/2014,572.134094,93.514275,77.440002,155.38,36.23,322.73999,22.628139,3.4,70.447227,16.446501,29.102179,29.107735,33.919998,26.283388,83.036095,65.942352,30.391678,72.34317,25.750511,55.186356,35.614632
01/04/2014,574.192749,93.514275,77.559998,153.3,34.93,322.200012,22.467779,3.36,70.474579,16.446501,29.093561,29.214758,33.400002,27.121624,83.566559,65.06337,29.326107,72.518356,25.706455,55.076523,35.267357
02/04/2014,560.657227,92.697601,76.290001,152.04,34.09,316.980011,22.102524,3.28,70.429016,16.056503,27.386738,29.083046,33.005001,28.220646,82.549828,63.631363,27.531929,71.095276,25.371572,54.243698,34.751133
03/04/2014,569.369324,94.621971,77.519997,153.26,33,322.700012,22.494511,3.28,71.285461,16.284794,27.740166,29.316576,33.755001,26.870153,83.646141,64.757248,28.697687,72.186928,25.891518,55.277874,35.318981
04/04/2014,557.812866,94.828468,75.910004,154.77,31.98,315.369995,22.075802,2.95,70.939247,15.78065,26.748831,28.907894,32.685001,24.551031,81.179459,62.643764,28.105703,70.013336,25.547823,54.069817,34.952934
05/04/2014,541.512451,94.556252,72.910004,154.8,30.78,311.390015,21.621456,2.72,71.331009,15.676017,26.110931,28.565937,31.860001,23.07946,80.98494,62.624008,27.768723,68.71698,25.6712,53.557304,34.943542
06/04/2014,530.294128,93.692642,72.989998,154.59,28.58,306.450012,21.336376,2.74,70.665909,15.59992,25.679911,28.2073,30.82,23.95495,80.313019,61.1031,27.06745,68.015182,25.089565,53.227829,33.878242
07/04/2014,534.998291,92.697601,73.589996,155.06,31.51,308.309998,21.470005,2.62,71.048584,15.714067,25.955763,28.223984,30.855,26.534859,80.056625,62.179596,27.358891,69.204338,25.080757,53.07225,34.136356
08/04/2014,527.131531,91.561768,73.209999,155.56,31.69,305.970001,21.630363,2.61,68.515678,14.991144,25.59371,28.249001,31.504999,27.531429,79.764862,64.895485,28.133022,69.496758,24.842817,50.820866,33.967407
09/04/2014,521.641724,90.360229,72.629997,155.1,32.97,302.859985,21.60364,2.64,67.258347,15.295533,25.809219,28.057173,32.314999,27.941235,80.10083,68.282974,28.488218,69.067879,24.410999,50.409027,34.089428
10/04/2014,508.374695,91.683792,75.949997,155.02,33.38,303.640015,22.111433,2.72,67.513451,15.419189,26.067825,28.424152,32.564999,26.751413,80.640137,66.485535,28.542858,69.750183,24.525558,51.43404,34.511795
11/04/2014,517.991821,93.645706,76.949997,156.77,35.22,306.209991,22.298517,2.67,68.461014,15.466756,26.154032,28.590965,32.555,32.919022,81.135246,65.468323,29.316992,70.218033,24.613688,51.827579,35.056168
12/04/2014,523.660645,96.189606,78.690002,155.82,37.85,315.329987,22.672684,2.77,69.262787,15.790166,26.585045,28.874533,33.724998,32.758945,82.797401,67.729935,29.690405,72.284416,24.922129,53.017338,34.89661
13/04/2014,529.796875,96.677719,78.370003,153.47,37.04,312.970001,22.441061,2.64,69.271904,15.59992,26.9902,28.77445,33.025002,32.410545,82.337646,65.86335,29.908985,71.368172,24.939753,52.578045,35.009247
14/04/2014,541.005249,98.404984,80.040001,158.71,38.48,313.179993,22.663776,2.69,69.472343,15.790166,26.662628,28.073853,32.169998,33.851223,83.204071,67.759567,30.163994,72.216179,25.20413,53.136311,35.121872
15/04/2014,536.828247,98.771049,80.669998,156.9,39.82,287.059998,22.841944,2.68,69.590805,15.904309,25.895422,28.249001,32.125,36.694916,83.540031,65.79422,30.15489,72.128456,25.653576,53.75864,35.577091
16/04/2014,537.812805,98.667801,80.279999,157.95,39.91,289.970001,22.735044,2.66,69.782127,15.78065,25.929901,28.449169,32.355,36.723164,82.850426,64.342445,30.045597,72.23568,25.583078,53.667118,35.65218
17/04/2014,545.898376,100.197884,80.769997,162.61,40.24,295.589996,23.055759,2.72,69.563454,15.980405,26.869514,28.632662,32.150002,35.235405,84.079353,66.55468,29.745047,74.077866,25.63595,54.573177,36.159019
18/04/2014,546.325989,100.761108,75.860001,162.17,39.94,294.119995,22.85977,2.77,69.599907,16.161139,26.4816,28.69105,32.134998,34.830509,83.628464,66.070755,29.462719,74.068115,25.988457,54.262001,35.919666
19/04/2014,547.300659,100.423187,74.110001,163.08,40.3,299.070007,22.868677,2.75,69.654564,16.199184,26.533327,28.782787,32.115002,34.595104,83.504677,65.24115,30.61937,81.02755,26.2969,54.353531,36.285725
20/04/2014,556.022705,101.380669,74.989998,166.12,41.35,305.459991,22.993399,2.8,69.490562,16.322844,27.067781,29.058027,32.790001,32.881355,85.502777,67.552155,31.092957,81.631882,26.393837,55.351086,35.45977
21/04/2014,552.183777,102.69487,73.879997,166.58,42,305.720001,22.895401,2.87,69.499702,16.427475,26.878134,29.058027,32.994999,33.25,84.22081,65.942352,31.338863,82.002258,26.605339,55.717175,35.713181
22/04/2014,551.079895,101.943901,75.760002,163.61,42.7,302.809998,22.895401,2.83,70.39257,16.370405,26.567806,29.016323,32.395,35.830002,83.566559,66.446037,31.293324,81.865799,26.684656,55.140591,35.999451
23/04/2014,542.934631,102.187965,74.830002,165.88,42.25,296.519989,23.002308,2.8,70.793465,16.494062,26.490221,29.124748,32.125,33.259998,84.052818,69.211327,31.548332,83.815208,26.702436,55.964264,35.975983
24/04/2014,539.075867,102.480217,75.260002,166.17,43.14,296.640015,23.483379,2.76,70.893684,16.513088,27.041922,28.957933,33.139999,32.669998,85.104912,71.897614,32.067459,83.581291,26.702436,56.037483,36.346729
